avg_call_stack, crate, fn_decl, callee, effect, dir, file, line, col
3, tokio, tokio::net::addr::to_socket_addrs, tokio::net::addr::to_socket_addrs::slice_to_vec, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, addr.rs, 154, 19
1, tokio, tokio::fs::file::File::sync_all, CLOSURE::data::packages::src::fs::file::254::17, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, file.rs, 254, 17
1, tokio, tokio::process::windows::duplicate_handle, Err, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process, windows.rs, 270, 19
1, tokio, tokio::io::util::read_to_end::ReadToEnd::poll, tokio::io::util::read_to_end::read_to_end_internal, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, read_to_end.rs, 141, 8
1533, tokio, tokio::runtime::task::Task::pointers, tokio::runtime::task::core::Header::get_trailer, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, mod.rs, 489, 43
70, tokio, tokio::util::wake_list::WakeList::new, core::mem::maybe_uninit::MaybeUninit::assume_init, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, wake_list.rs, 20, 38
10, tokio, tokio::io::util::chain::Chain::poll_read, tokio::io::util::chain::Chain::project, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, chain.rs, 92, 22
14, tokio, tokio::io::util::buf_reader::BufReader::poll_complete, tokio::io::util::buf_reader::BufReader::get_pin_mut, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, buf_reader.rs, 212, 37
10, tokio, tokio::io::stderr::Stderr::poll_flush, tokio::io::stdio_common::SplitByUtf8BoundaryIfWindows::poll_flush, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, stderr.rs, 127, 32
76, tokio, tokio::util::linked_list::LinkedList::remove, tokio::util::linked_list::Link::pointers, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, linked_list.rs, 212, 24
1, tokio, tokio::net::tcp::socket::TcpSocket::local_addr, tokio::net::tcp::socket::convert_address, [FnPtrCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, socket.rs, 513, 41
51, tokio, tokio::runtime::task::core::Trailer::set_waker, tokio::runtime::task::core::Trailer::set_waker::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, core.rs, 363, 13
2, tokio, tokio::io::util::split::Split::poll_next_segment, tokio::io::util::split::Split::project, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, split.rs, 93, 22
1, tokio, tokio::fs::symlink::symlink, tokio::fs::asyncify, tokio::fs, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, symlink.rs, 17, 4
1, tokio, tokio::net::unix::pipe::Receiver::from_file, std::io::error::Error::new, std::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, pipe.rs, 773, 23
1, tokio, tokio::net::tcp::socket::TcpSocket::set_linger, socket2::socket::Socket::set_linger, socket2, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, socket.rs, 394, 19
1, tokio, tokio::net::windows::named_pipe::ServerOptions::create_with_security_attributes_raw, encode_addr, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/windows, named_pipe.rs, 2311, 19
1, tokio, tokio::net::tcp::stream::TcpStream::async_io, CLOSURE::data::packages::src::net::tcp::stream::1050::32, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, stream.rs, 1050, 32
11, tokio, tokio::fs::file::File::poll_read, CLOSURE::data::packages::src::fs::file::518::54, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, file.rs, 518, 54
108, tokio, tokio::util::linked_list::LinkedList::pop_back, tokio::util::linked_list::Link::pointers, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, linked_list.rs, 160, 12
1, tokio, tokio::sync::mutex::OwnedMutexGuard::deref, core::cell::UnsafeCell::get, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, mutex.rs, 1136, 19
6, tokio, tokio::sync::notify::Notified::poll_notified, tokio::util::linked_list::LinkedList::remove, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, notify.rs, 1044, 41
12, tokio, tokio::io::read_buf::ReadBuf::take, tokio::io::read_buf::ReadBuf::uninit, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, read_buf.rs, 83, 17
1, tokio, tokio::io::util::mem::DuplexStream::drop, tokio::io::util::mem::Pipe::close_read, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, mem.rs, 148, 25
9, tokio, tokio::runtime::scheduler::multi_thread::queue::Local::pop, core::ptr::read, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/scheduler/multi_thread, queue.rs, 316, 56
5, tokio, tokio::sync::mpsc::block::Block::read, core::ptr::read, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/mpsc, block.rs, 166, 51
24, tokio, tokio::fs::file::File::poll_write, tokio::io::blocking::Buf::write_to, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, file.rs, 655, 64
17, tokio, tokio::runtime::task::list::OwnedTasks::remove, tokio::util::linked_list::LinkedList::remove, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, list.rs, 167, 40
7, tokio, tokio::io::async_write::Cursor::poll_write_vectored, std::io::cursor::Cursor::write_vectored, std::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, async_write.rs, 364, 20
1, tokio, tokio::fs::create_dir_all::create_dir_all, CLOSURE::data::packages::src::fs::create_dir_all::52::13, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, create_dir_all.rs, 52, 13
1, tokio, tokio::io::read_buf::ReadBuf::initialized_mut, tokio::io::read_buf::slice_assume_init_mut, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, read_buf.rs, 105, 17
1, tokio, tokio::net::udp::UdpSocket::device, tokio::net::udp::UdpSocket::as_socket, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, udp.rs, 1914, 13
1, tokio, tokio::sync::tests::atomic_waker::atomic_waker_panic_safe, std::task::Waker::from_raw, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/tests, atomic_waker.rs, 60, 29
11, tokio, tokio::net::tcp::stream::TcpStream::poll_read, tokio::net::tcp::stream::TcpStream::poll_read_priv, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, stream.rs, 1327, 13
51, tokio, tokio::runtime::io::Handle::allocate, CLOSURE::data::packages::src::runtime::io::mod::293::43, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/io, mod.rs, 293, 43
1, tokio, tokio::util::slab::Ref::drop, tokio::util::slab::Ref::value, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, slab.rs, 372, 27
1, tokio, tokio::net::unix::stream::UnixStream::as_fd, std::os::fd::owned::BorrowedFd::borrow_raw, std::os, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, stream.rs, 1044, 17
1, tokio, tokio::net::udp::UdpSocket::try_peek_sender, CLOSURE::data::packages::src::net::udp::1710::40, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, udp.rs, 1710, 40
4, tokio, tokio::util::idle_notified_set::IdleNotifiedSet::pop_notified, CLOSURE::data::packages::src::util::idle_notified_set::196::31, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, idle_notified_set.rs, 196, 31
12, tokio, tokio::io::read_buf::ReadBuf::take, tokio::io::read_buf::ReadBuf::unfilled_mut, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, read_buf.rs, 83, 43
1, tokio, tokio::fs::copy::copy, std::fs::copy, std::fs, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, copy.rs, 26, 16
18, tokio, tokio::io::util::buf_reader::BufReader::is_write_vectored, tokio::io::util::buf_reader::BufReader::get_ref, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, buf_reader.rs, 279, 13
76, tokio, tokio::util::linked_list::LinkedList::remove, core::ptr::non_null::NonNull::as_ref, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, linked_list.rs, 198, 42
1, tokio, tokio::process::sys::ChildStdin::as_fd, tokio::process::sys::ChildStdin::as_raw_fd, tokio::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process, mod.rs, 1450, 49
1, tokio, tokio::io::util::copy_bidirectional::copy_bidirectional, tokio::io::util::copy::CopyBuffer::new, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, copy_bidirectional.rs, 78, 44
1, tokio, tokio::net::windows::named_pipe::crate::io::AsyncRead::poll_read, UNKNOWN_METHOD::poll_read, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/windows, named_pipe.rs, 1687, 25
1, tokio, tokio::fs::open_options::OpenOptions::open, std::fs::OpenOptions::open, std::fs, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, open_options.rs, 394, 40
1, tokio, tokio::io::async_fd::AsyncFdReadyGuard::try_io, tokio::io::async_fd::AsyncFdReadyGuard::try_io::f, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, async_fd.rs, 728, 21
34, tokio, tokio::util::once_cell::OnceCell::do_init, CLOSURE::data::packages::src::util::once_cell::47::28, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, once_cell.rs, 47, 28
13, tokio, tokio::runtime::task::core::Trailer::will_wake, tokio::runtime::task::core::Trailer::will_wake::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, core.rs, 369, 26
1, tokio, tokio::io::async_fd::AsyncFd::writable_mut, tokio::io::async_fd::AsyncFd::readiness_mut, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, async_fd.rs, 509, 13
20, tokio, tokio::io::read_buf::ReadBuf::new, tokio::io::read_buf::slice_to_uninit_mut, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, read_buf.rs, 34, 27
1, tokio, tokio::sync::broadcast::Recv::drop, tokio::sync::broadcast::Recv::drop::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, broadcast.rs, 1275, 55
31, tokio, tokio::runtime::time::entry::StateCell::fire, tokio::runtime::time::entry::StateCell::fire::p, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/time, entry.rs, 226, 43
2, tokio, tokio::runtime::time::entry::TimerEntry::poll_elapsed, core::pin::Pin::get_unchecked_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/time, entry.rs, 561, 33
1, tokio, tokio::net::unix::datagram::socket::UnixDatagram::shutdown, mio::net::uds::datagram::UnixDatagram::shutdown, mio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix/datagram, socket.rs, 1552, 16
2, tokio, tokio::io::util::vec_with_initialized::VecWithInitialized::apply_read_buf, alloc::vec::Vec::set_len, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, vec_with_initialized.rs, 113, 16
2, tokio, tokio::io::util::lines::Lines::poll_next_line, tokio::io::util::lines::Lines::project, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, lines.rs, 116, 22
10, tokio, tokio::io::util::buf_stream::BufStream::poll_shutdown, tokio::io::util::buf_stream::BufStream::project, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, buf_stream.rs, 147, 13
6, tokio, tokio::runtime::task::core::Header::get_id_ptr, core::ptr::non_null::NonNull::as_ref, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, core.rs, 334, 24
1, tokio, tokio::io::util::mem::duplex, tokio::io::util::mem::Pipe::new, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, mem.rs, 87, 34
1, tokio, tokio::sync::rwlock::owned_write_guard_mapped::OwnedRwLockMappedWriteGuard::deref_mut, tokio::sync::rwlock::owned_write_guard_mapped::OwnedRwLockMappedWriteGuard::data, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/rwlock, owned_write_guard_mapped.rs, 170, 23
4, tokio, tokio::sync::mpsc::chan::Rx::close, CLOSURE::data::packages::src::sync::mpsc::chan::227::38, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/mpsc, chan.rs, 227, 38
1, tokio, tokio::net::tcp::socket::TcpSocket::set_reuseport, socket2::sys::Socket::set_reuse_port, socket2, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, socket.rs, 279, 19
1, tokio, tokio::net::tcp::stream::TcpStream::split, tokio::net::tcp::split::split, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, stream.rs, 1257, 8
7, tokio, tokio::net::tcp::stream::TcpStream::poll_write_vectored, tokio::net::tcp::stream::TcpStream::poll_write_vectored_priv, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, stream.rs, 1345, 13
1, tokio, tokio::process::Command::args, std::process::Command::args, std::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process, mod.rs, 399, 17
11, tokio, tokio::net::unix::stream::UnixStream::poll_shutdown, tokio::net::unix::stream::UnixStream::shutdown_std, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, stream.rs, 991, 13
1, tokio, tokio::fs::try_exists::try_exists, std::io::error::Error::kind, std::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, try_exists.rs, 31, 28
14, tokio, tokio::runtime::io::scheduled_io::ScheduledIo::wake, tokio::io::ready::Ready::is_writable, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/io, scheduled_io.rs, 235, 17
1, tokio, tokio::sync::notify::Notified::drop, tokio::util::linked_list::LinkedList::remove, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, notify.rs, 1119, 29
1, tokio, tokio::sync::broadcast::Recv::drop, tokio::util::linked_list::LinkedList::remove, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, broadcast.rs, 1284, 33
1, tokio, tokio::net::tcp::stream::TcpStream::into_std, CLOSURE::data::packages::src::net::tcp::stream::249::21, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, stream.rs, 249, 21
6, tokio, tokio::sync::mpsc::list::Tx::reclaim_block, tokio::sync::mpsc::block::Block::reclaim, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/mpsc, list.rs, 189, 23
1, tokio, tokio::net::udp::UdpSocket::broadcast, mio::net::udp::UdpSocket::broadcast, mio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, udp.rs, 1732, 16
1, tokio, tokio::process::Command::envs, std::process::Command::envs, std::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process, mod.rs, 462, 17
4, tokio, tokio::io::util::vec_with_initialized::VecWithInitialized::get_read_buf, tokio::io::read_buf::ReadBuf::set_filled, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, vec_with_initialized.rs, 91, 17
1, tokio, tokio::sync::rwlock::write_guard_mapped::RwLockMappedWriteGuard::deref_mut, tokio::sync::rwlock::write_guard_mapped::RwLockMappedWriteGuard::data, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/rwlock, write_guard_mapped.rs, 178, 23
10, tokio, tokio::io::util::buf_stream::BufStream::consume, tokio::io::util::buf_reader::BufReader::consume, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, buf_stream.rs, 195, 29
7, tokio, tokio::net::tcp::split_owned::OwnedWriteHalf::poll_write_vectored, tokio::net::tcp::stream::TcpStream::poll_write_vectored_priv, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, split_owned.rs, 474, 19
1, tokio, tokio::io::async_fd::AsyncFd::async_io_mut, tokio::io::async_fd::AsyncFd::async_io_mut::f, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, async_fd.rs, 611, 35
14, tokio, tokio::process::imp::orphan::try_wait, tokio::process::imp::orphan::Wait::try_wait, tokio::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process/unix, orphan.rs, 22, 17
1, tokio, tokio::future::poll_fn::PollFn::poll, core::pin::Pin::into_inner_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/future, poll_fn.rs, 57, 26
5, tokio, tokio::process::imp::Pipe::from, std::os::fd::raw::File::from_raw_fd, std::os, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process/unix, mod.rs, 168, 26
2, tokio, tokio::net::unix::ucred::impl_linux::get_peer_cred, libc::unix::getsockopt, [FFI Call], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, ucred.rs, 84, 22
1, tokio, tokio::fs::rename::rename, std::path::Path::to_owned, std::path, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, rename.rs, 14, 25
1, tokio, tokio::net::unix::datagram::socket::UnixDatagram::async_io, CLOSURE::data::packages::src::net::unix::datagram::socket::1399::32, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix/datagram, socket.rs, 1399, 32
12, tokio, tokio::signal::reusable_box::ReusableBoxFuture::set_same_layout, core::ptr::drop_in_place, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/signal, reusable_box.rs, 85, 12
5, tokio, tokio::io::util::buf_writer::BufWriter::poll_fill_buf, tokio::io::async_buf_read::AsyncBufRead::poll_fill_buf, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, buf_writer.rs, 281, 27
4, tokio, tokio::net::unix::pipe::Sender::from_mio, tokio::io::poll_evented::PollEvented::new_with_interest, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, pipe.rs, 321, 17
11, tokio, tokio::io::async_read::Cursor::poll_read, tokio::io::read_buf::ReadBuf::remaining, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, async_read.rs, 123, 57
1, tokio, tokio::io::util::read_to_string::read_to_string, tokio::io::util::vec_with_initialized::VecWithInitialized::new, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, read_to_string.rs, 43, 13
19, tokio, tokio::fs::file::File::poll_complete, tokio::fs::file::State::Idle, tokio::fs, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, file.rs, 604, 34
4, tokio, tokio::time::instant::Instant::checked_add, tokio::time::instant::Instant::from_std, [FnPtrCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/time, instant.rs, 142, 43
4, tokio, tokio::sync::broadcast::Receiver::recv_ref, tokio::sync::broadcast::Receiver::recv_ref::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, broadcast.rs, 996, 51
24, tokio, tokio::io::blocking::Blocking::poll_write, tokio::io::blocking::Buf::len, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, blocking.rs, 121, 36
1, tokio, tokio::io::ready::Ready::bitor, tokio::io::ready::Ready, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, ready.rs, 212, 8
