created_at,description,documentation,downloads,homepage,id,name,repository,updated_at
2014-11-20 22:44:11.802179,Command line argument parsing.,http://burntsushi.net/rustdoc/docopt/,5453908,https://github.com/docopt/docopt.rs,174,docopt,https://github.com/docopt/docopt.rs,2021-03-12 01:47:57.823841
2015-11-30 16:41:44.747454,A brotli compressor and decompressor that with an interface avoiding the rust stdlib. This makes it suitable for embedded devices and kernels. It is designed with a pluggable allocator so that the standard lib's allocator may be employed. The default build also includes a stdlib allocator and stream interface. Disable this with --features=no-stdlib. All included code is safe.,https://docs.rs/brotli/,5445537,https://github.com/dropbox/rust-brotli,3538,brotli,https://github.com/dropbox/rust-brotli,2022-03-31 07:04:02.681464
2019-07-03 04:42:57.65817,A powerful mock object library for Rust. ,https://docs.rs/mockall,5434856,,145557,mockall,https://github.com/asomers/mockall,2022-07-24 20:34:42.932429
2019-07-03 04:38:31.751085,Procedural macros for Mockall ,https://docs.rs/mockall_derive,5429167,,145556,mockall_derive,https://github.com/asomers/mockall,2022-07-24 20:34:20.226181
2014-11-14 16:58:32.629479,Character encoding support for Rust,https://lifthrasiir.github.io/rust-encoding/,5424519,https://github.com/lifthrasiir/rust-encoding,108,encoding,https://github.com/lifthrasiir/rust-encoding,2016-08-28 16:54:28.588718
2018-10-28 17:33:28.248102,A dynamic allocator example that may be used with the stdlib,https://raw.githubusercontent.com/dropbox/rust-alloc-no-stdlib/master/alloc-stdlib/tests/lib.rs,5405707,https://github.com/dropbox/rust-alloc-no-stdlib,93151,alloc-stdlib,https://github.com/dropbox/rust-alloc-no-stdlib,2022-09-12 05:30:14.880111
2017-04-19 09:01:35.596924,A scheduled thread pool,,5392657,,11173,scheduled-thread-pool,https://github.com/sfackler/scheduled-thread-pool,2022-05-27 23:10:39.712677
2014-11-14 16:56:56.447532,Index tables for Japanese character encodings,,5381995,https://github.com/lifthrasiir/rust-encoding,104,encoding-index-japanese,,2015-12-16 00:01:49.263868
2014-11-14 16:56:31.474187,Index tables for Korean character encodings,,5381412,https://github.com/lifthrasiir/rust-encoding,103,encoding-index-korean,,2015-12-16 00:01:49.263868
2014-11-14 16:57:19.594597,Index tables for simplified Chinese character encodings,,5380874,https://github.com/lifthrasiir/rust-encoding,106,encoding-index-simpchinese,,2015-12-16 00:01:49.263868
2014-11-14 15:06:13.938932,Helper macros used to test index tables for character encodings,,5379799,https://github.com/lifthrasiir/rust-encoding,102,encoding_index_tests,,2015-12-16 00:01:49.263868
2014-11-14 16:57:30.197092,Index tables for traditional Chinese character encodings,,5379127,https://github.com/lifthrasiir/rust-encoding,107,encoding-index-tradchinese,,2015-12-16 00:01:49.263868
2014-11-14 16:57:10.353653,Index tables for various single-byte character encodings,,5378027,https://github.com/lifthrasiir/rust-encoding,105,encoding-index-singlebyte,,2015-12-16 00:01:49.263868
2017-02-19 08:14:16.104315,Asynchronous drain for slog-rs,https://docs.rs/slog-async,5377925,https://github.com/slog-rs/slog,8578,slog-async,https://github.com/slog-rs/async,2021-07-29 20:44:16.63059
2021-01-21 19:26:20.080406,"Pure Rust implementation of Base64 (RFC 4648) which avoids any usages of data-dependent branches/LUTs and thereby provides portable ""best effort"" constant-time operation and embedded-friendly no_std support ",https://docs.rs/base64ct,5341835,,345009,base64ct,https://github.com/RustCrypto/formats/tree/master/base64ct,2022-08-23 20:48:24.216047
2015-10-24 11:18:26.683306,Trait for downcasting trait objects back to their original types.,https://docs.rs/downcast,5330594,,3293,downcast,https://github.com/fkoep/downcast-rs,2021-11-09 09:57:28.963027
2016-06-05 16:49:34.555312,varint+zigzag and fixedint integer encoding/decoding (https://developers.google.com/protocol-buffers/docs/encoding),https://docs.rs/integer-encoding/,5320876,,5295,integer-encoding,https://github.com/dermesser/integer-encoding-rs,2022-06-22 20:10:51.000707
2014-11-11 06:01:26.451912,"Exposes Typeable, for getting TypeIds at runtime.",,5306418,,13,typeable,https://github.com/reem/rust-typeable,2015-12-16 00:01:49.263868
2015-11-26 14:45:23.309492,TryFrom and TryInto traits for failable conversions that return a Result.,,5276976,,3503,try_from,https://github.com/derekjw/try_from,2018-11-28 21:28:25.033919
2016-01-18 15:30:55.704995,Transport agnostic rust implementation of JSON-RPC 2.0 Specification.,https://docs.rs/jsonrpc-core/,5262667,https://github.com/paritytech/jsonrpc,3915,jsonrpc-core,https://github.com/paritytech/jsonrpc,2021-07-20 15:53:06.950767
2020-06-12 14:01:14.160533,"Pure Rust implementation of Public-Key Cryptography Standards (PKCS) #8: Private-Key Information Syntax Specification (RFC 5208), with additional support for PKCS#8v2 asymmetric key packages (RFC 5958) ",,5259830,,253276,pkcs8,https://github.com/RustCrypto/formats/tree/master/pkcs8,2022-05-08 21:06:10.800047
2019-11-20 19:44:36.014947,OpenTelemetry integration for tracing,,5250590,https://github.com/tokio-rs/tracing/tree/master/tracing-opentelemetry,183053,tracing-opentelemetry,https://github.com/tokio-rs/tracing,2022-09-19 18:53:07.607061
2016-11-02 21:08:38.185278,Another Base58 codec implementation.,,5238441,,7116,bs58,https://github.com/mycorrhiza/bs58-rs,2020-11-06 19:10:33.623143
2018-01-29 07:31:43.468706,Procedural macro for converting hexadecimal string to byte array at compile time.,https://docs.rs/hex-literal,5211875,,48751,hex-literal,https://github.com/RustCrypto/utils,2022-02-16 17:33:20.987078
2014-11-22 06:10:04.77331,A generic connection pool,,5179705,,332,r2d2,https://github.com/sfackler/r2d2,2022-06-21 23:20:03.463039
2018-01-18 22:18:11.132912,A crossplatform terminal library for manipulating terminals.,https://docs.rs/crossterm/,5159522,,47345,crossterm,https://github.com/crossterm-rs/crossterm,2022-08-10 20:02:02.953638
2019-12-02 17:23:36.378641,TLS acceptor and connector services for Actix ecosystem,,5129565,,185964,actix-tls,https://github.com/actix/actix-net.git,2022-02-15 01:48:05.729456
2017-05-20 02:00:33.467661,AWS SDK for Rust - Amazon Simple Storage Service @ 2006-03-01,https://docs.rs/rusoto_s3,5106494,https://www.rusoto.org/,15277,rusoto_s3,https://github.com/rusoto/rusoto,2022-04-25 04:51:14.620061
2018-06-18 11:58:21.12154,TIFF decoding and encoding library in pure Rust,,5057288,,70636,tiff,https://github.com/image-rs/image-tiff,2022-07-24 17:32:36.235845
2016-01-04 05:31:23.189001,Serialization value trees,https://docs.rs/serde-value/*/serde_value/,5057171,,3822,serde-value,https://github.com/arcnmx/serde-value,2020-07-17 18:20:27.889805
2015-04-19 04:55:38.917419,an utility for human-readable bytes representations,https://docs.rs/bytesize/,5014812,https://github.com/hyunsik/bytesize/,1894,bytesize,https://github.com/hyunsik/bytesize/,2021-07-30 22:00:35.202285
2016-06-13 21:36:16.08267,"Read and write DWARF's ""Little Endian Base 128"" (LEB128) variable length integer encoding.",https://docs.rs/leb128,5012307,,5374,leb128,https://github.com/gimli-rs/leb128,2021-10-04 18:50:22.284194
2016-11-16 16:31:13.547828,Decimal number implementation written in pure Rust suitable for financial and fixed-precision calculations.,https://docs.rs/rust_decimal/,5010829,,7268,rust_decimal,https://github.com/paupino/rust-decimal,2022-08-05 19:58:20.758502
2016-06-18 15:22:24.617671,Small library providing additional assert_* and debug_assert_* macros.,https://docs.rs/more-asserts,5007191,https://github.com/thomcc/rust-more-asserts,5415,more-asserts,https://github.com/thomcc/rust-more-asserts,2022-06-03 09:31:18.506174
2018-11-28 11:03:27.723096,Provide retain_mut method that has the same functionality as retain but gives mutable borrow to the predicate.,,4998649,,99055,retain_mut,https://github.com/upsuper/retain_mut,2022-05-20 14:25:03.187237
2016-07-23 23:15:15.325609,A bindless library for manipulating terminals.,https://docs.rs/termion,4992500,,5765,termion,https://gitlab.redox-os.org/redox-os/termion,2021-01-26 19:42:10.737878
2015-06-15 22:02:43.231782,High-performance browser-grade HTML5 parser,https://docs.rs/html5ever,4970318,,2395,html5ever,https://github.com/servo/html5ever,2022-03-27 22:49:36.747778
2016-03-26 17:26:06.700163,Bindings to libbrotli to provide brotli decompression and compression to Rust ,https://docs.rs/brotli2,4968308,https://github.com/alexcrichton/brotli2-rs,4572,brotli2,https://github.com/alexcrichton/brotli2-rs,2017-11-07 22:17:01.692536
2016-02-16 20:12:56.68643,Asserts that a value matches a pattern,https://docs.rs/assert_matches/,4963353,https://github.com/murarth/assert_matches,4194,assert_matches,https://github.com/murarth/assert_matches,2021-02-05 04:16:48.301552
2016-03-26 02:13:12.296505,Raw bindings to libbrotli ,https://docs.rs/brotli-sys,4957607,https://github.com/alexcrichton/brotli2-rs,4566,brotli-sys,https://github.com/alexcrichton/brotli2-rs,2017-09-19 18:17:29.521413
2017-08-04 05:29:47.173641,Retrieve the current user and environment.,https://docs.rs/whoami,4955781,https://github.com/ardaku/whoami/blob/stable/CHANGELOG.md,26343,whoami,https://github.com/ardaku/whoami,2022-09-13 03:55:01.221315
2015-06-24 23:18:12.932654,Compact buffer/string type for zero-copy parsing,,4948050,,2461,tendril,https://github.com/servo/tendril,2022-03-27 22:33:14.354085
2014-11-11 06:37:48.860186,Bindings to the miniz.c library. ,https://docs.rs/miniz-sys,4944813,,36,miniz-sys,https://github.com/alexcrichton/flate2-rs,2019-05-17 14:19:49.755291
2016-11-19 22:29:40.728514,A configurable crate to easily represent sizes in a human-readable format.,https://docs.rs/humansize,4939547,https://github.com/LeopoldArkham/humansize,7311,humansize,https://github.com/LeopoldArkham/humansize,2022-09-12 19:44:35.071303
2019-05-23 06:38:29.864854,Async interface for working with processes,,4928098,,136298,async-process,https://github.com/smol-rs/async-process,2022-08-21 09:27:05.590642
2021-04-30 19:41:39.805312,"Pure Rust implementation of a big integer library which has been designed from the ground-up for use in cryptographic applications. Provides constant-time, no_std-friendly implementations of modern formulas using const generics. ",,4905995,,391677,crypto-bigint,https://github.com/RustCrypto/crypto-bigint,2022-06-30 17:24:17.412003
2020-12-03 00:57:56.316288,X.509 Subject Public Key Info (RFC5280) describing public keys as well as their associated AlgorithmIdentifiers (i.e. OIDs) ,,4896324,,319145,spki,https://github.com/RustCrypto/formats/tree/master/spki,2022-05-08 17:53:14.87302
2018-02-02 12:01:08.543896,Strip ANSI escape sequences from byte streams.,https://docs.rs/strip-ansi-escapes,4876240,https://github.com/luser/strip-ansi-escapes,49341,strip-ansi-escapes,https://github.com/luser/strip-ansi-escapes,2021-08-24 21:01:04.100998
2018-01-13 06:53:13.620313,Procedural macro to derive Sequence,https://docs.rs/enum-iterator-derive,4847372,https://github.com/stephaneyfx/enum-iterator,46622,enum-iterator-derive,https://github.com/stephaneyfx/enum-iterator.git,2022-08-20 19:49:05.254079
2018-07-02 22:17:50.932167,Tools to iterate over all values of a type (e.g. all variants of an enumeration),https://docs.rs/enum-iterator,4840841,https://github.com/stephaneyfx/enum-iterator,72646,enum-iterator,https://github.com/stephaneyfx/enum-iterator.git,2022-08-20 19:49:31.855078
2016-06-24 21:44:40.06022,Hjson serialization file format,,4832703,,5480,serde-hjson,https://github.com/hjson/hjson-rust,2019-08-19 23:38:27.570987
2015-06-24 23:10:41.122611,Handling fragments of UTF-8,,4807914,,2460,futf,https://github.com/servo/futf,2022-02-04 12:41:11.281402
2017-06-26 05:13:25.406384,Library for building and interfacing with finite fields,https://docs.rs/ff/,4794831,https://github.com/zkcrypto/ff,20737,ff,https://github.com/zkcrypto/ff,2022-05-04 22:17:31.65947
2017-02-25 21:47:06.765799,Common code for xml5ever and html5ever,https://docs.rs/markup5ever,4759538,,8683,markup5ever,https://github.com/servo/html5ever,2022-03-27 22:48:27.916054
2017-09-14 04:44:50.630336,"X25519 elliptic curve Diffie-Hellman key exchange in pure-Rust, using curve25519-dalek.",https://docs.rs/x25519-dalek,4749222,https://dalek.rs/,31675,x25519-dalek,https://github.com/dalek-cryptography/x25519-dalek,2021-09-23 20:45:10.94331
2019-09-06 16:14:56.535961,Fixed size boolean arrays,http://docs.rs/bitmaps,4745899,,162820,bitmaps,https://github.com/bodil/bitmaps,2022-04-30 11:09:14.445303
2016-09-27 05:04:23.817835,Logging scopes for slog-rs,https://docs.rs/slog-scope,4745514,https://github.com/slog-rs/slog,6637,slog-scope,https://github.com/slog-rs/scope,2021-01-12 20:21:38.224739
2018-10-29 21:54:16.642711,"Lexical, to- and from-string conversion routines.",,4736038,,93478,lexical,https://github.com/Alexhuszagh/rust-lexical,2022-05-18 20:00:07.667865
2015-05-15 08:01:56.331764,Pure Rust MessagePack serialization implementation,https://docs.rs/rmp,4732051,,2112,rmp,https://github.com/3Hren/msgpack-rust,2022-04-19 03:45:17.107065
2018-08-08 12:16:26.167103,unsigned varint encoding,,4707968,,78353,unsigned-varint,https://github.com/paritytech/unsigned-varint,2021-11-08 17:19:30.549109
2015-02-25 05:19:14.083134,A collection of great and ubiqutitous macros.,,4707939,,1466,mac,https://github.com/reem/rust-mac.git,2017-02-17 00:36:37.212039
2015-05-04 15:32:52.136467,Rust wrapper library for Pieter Wuille's `libsecp256k1`. Implements ECDSA and BIP 340 signatures for the SECG elliptic curve group secp256k1 and related utilities.,https://docs.rs/secp256k1/,4699383,https://github.com/rust-bitcoin/rust-secp256k1/,2023,secp256k1,https://github.com/rust-bitcoin/rust-secp256k1/,2022-07-19 22:24:58.383415
2016-12-23 00:51:18.886905,An implementation of SSL streams for Tokio backed by OpenSSL ,,4682288,,7731,tokio-openssl,https://github.com/sfackler/tokio-openssl,2021-10-20 00:01:57.081462
2017-05-25 00:53:07.466092,Type aliases to C types like c_int for use with bindgen,https://docs.rs/cty,4665428,,15867,cty,https://github.com/japaric/cty,2021-10-09 11:56:44.278572
2017-04-12 19:39:41.562712,WebAssembly low-level format library,https://docs.rs/parity-wasm,4654322,https://github.com/paritytech/parity-wasm,10428,parity-wasm,https://github.com/paritytech/parity-wasm,2022-05-26 11:28:32.718825
2016-07-12 16:41:51.109567,a cross-platform library for opening OS pipes,https://docs.rs/os_pipe,4635271,,5646,os_pipe,https://github.com/oconnor663/os_pipe.rs,2022-02-24 17:18:56.264929
2018-07-02 14:00:15.955345,Elliptic curve group traits and utilities,https://docs.rs/group/,4613718,https://github.com/zkcrypto/group,72569,group,https://github.com/zkcrypto/group,2022-05-04 22:24:09.663784
2015-10-31 07:05:14.684961,Query Unicode category membership for chars,http://swgillespie.github.io/unicode-categories/unicode_categories/,4582222,,3342,unicode_categories,https://github.com/swgillespie/unicode-categories,2016-10-22 17:57:09.493733
2022-05-03 01:02:41.2643,Internal macros used by the openssl crate.,,4565713,,579414,openssl-macros,,2022-05-03 01:02:41.2643
2014-11-22 18:53:15.674678,General-purpose linear algebra library with transformations and statically-sized or dynamically-sized matrices.,https://www.nalgebra.org/docs,4563495,https://nalgebra.org,347,nalgebra,https://github.com/dimforge/nalgebra,2022-07-31 08:03:46.575626
2018-06-22 08:25:15.267842,"Simple, safe HTTP client",,4547148,,71234,ureq,https://github.com/algesten/ureq,2022-07-10 09:56:51.937345
